ed,county,ab_military,affidavit,trump_con,trump_rep,fed,harris_dem,harris_wor,manually_counted_emergency,public_counter,scattered,Grand Total,harris_tot,trump_tot,prez_votes,
80037,Bronx,50.0,22.0,6.0,114.0,1.0,480.0,25.0,0.0,570.0,12.0,1280.0,505.0,120.0,642.0,
80038,Bronx,57.0,31.0,12.0,102.0,1.0,508.0,9.0,0.0,559.0,5.0,1284.0,517.0,114.0,647.0,
80039,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
80040,Bronx,47.0,15.0,9.0,222.0,4.0,351.0,18.0,0.0,557.0,14.0,1237.0,369.0,231.0,619.0,
80041,Bronx,126.0,24.0,33.0,382.0,1.0,498.0,17.0,0.0,802.0,19.0,1902.0,515.0,415.0,952.0,
80042,Bronx,95.0,31.0,23.0,355.0,4.0,608.0,28.0,0.0,926.0,31.0,2101.0,636.0,378.0,1052.0,
80043,Bronx,120.0,15.0,21.0,341.0,2.0,510.0,29.0,0.0,801.0,25.0,1864.0,539.0,362.0,936.0,
80044,Bronx,32.0,22.0,19.0,116.0,0.0,371.0,9.0,0.0,470.0,3.0,1042.0,380.0,135.0,524.0,
80045,Bronx,50.0,30.0,13.0,200.0,1.0,428.0,16.0,0.0,586.0,7.0,1331.0,444.0,213.0,666.0,
80046,Bronx,15.0,11.0,3.0,128.0,0.0,290.0,12.0,0.0,418.0,8.0,885.0,302.0,131.0,444.0,
80047,Bronx,13.0,10.0,7.0,148.0,0.0,195.0,13.0,0.0,354.0,8.0,748.0,208.0,155.0,377.0,
80048,Bronx,31.0,19.0,15.0,189.0,1.0,284.0,9.0,0.0,461.0,5.0,1014.0,293.0,204.0,511.0,
80049,Bronx,50.0,23.0,12.0,141.0,0.0,330.0,16.0,0.0,442.0,6.0,1020.0,346.0,153.0,515.0,
80050,Bronx,42.0,32.0,19.0,118.0,2.0,392.0,15.0,0.0,487.0,14.0,1121.0,407.0,137.0,561.0,
80051,Bronx,87.0,22.0,6.0,129.0,0.0,388.0,13.0,0.0,435.0,4.0,1084.0,401.0,135.0,544.0,
80052,Bronx,18.0,1.0,0.0,12.0,0.0,52.0,1.0,0.0,46.0,,130.0,53.0,12.0,65.0,
80053,Bronx,39.0,36.0,11.0,168.0,2.0,382.0,23.0,0.0,520.0,5.0,1186.0,405.0,179.0,595.0,
80054,Bronx,56.0,41.0,9.0,145.0,0.0,933.0,17.0,0.0,1023.0,6.0,2230.0,950.0,154.0,1120.0,
80055,Bronx,42.0,28.0,10.0,200.0,1.0,416.0,18.0,0.0,586.0,8.0,1309.0,434.0,210.0,656.0,
80056,Bronx,47.0,27.0,13.0,204.0,3.0,388.0,18.0,0.0,575.0,25.0,1300.0,406.0,217.0,649.0,
80057,Bronx,53.0,31.0,17.0,208.0,4.0,510.0,27.0,0.0,708.0,28.0,1586.0,537.0,225.0,792.0,
80058,Bronx,26.0,18.0,7.0,141.0,4.0,279.0,11.0,0.0,400.0,4.0,890.0,290.0,148.0,444.0,
80059,Bronx,30.0,21.0,6.0,111.0,1.0,257.0,11.0,0.0,347.0,13.0,797.0,268.0,117.0,398.0,
80060,Bronx,29.0,9.0,8.0,129.0,0.0,95.0,6.0,0.0,210.0,8.0,494.0,101.0,137.0,248.0,
80061,Bronx,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,4.0,1.0,1.0,2.0,
80062,Bronx,18.0,8.0,4.0,54.0,0.0,112.0,6.0,0.0,163.0,13.0,378.0,118.0,58.0,189.0,
80063,Bronx,9.0,9.0,0.0,80.0,2.0,118.0,7.0,0.0,188.0,3.0,416.0,125.0,80.0,206.0,
80064,Bronx,4.0,2.0,1.0,7.0,0.0,30.0,1.0,0.0,33.0,,78.0,31.0,8.0,39.0,
80065,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
80066,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
80067,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
81001,Bronx,57.0,25.0,14.0,189.0,3.0,353.0,9.0,0.0,495.0,12.0,1157.0,362.0,203.0,577.0,
81002,Bronx,40.0,34.0,16.0,216.0,2.0,453.0,25.0,0.0,648.0,7.0,1441.0,478.0,232.0,722.0,
81003,Bronx,31.0,44.0,10.0,177.0,5.0,254.0,11.0,0.0,383.0,6.0,921.0,265.0,187.0,458.0,
81004,Bronx,32.0,17.0,4.0,87.0,1.0,277.0,8.0,0.0,330.0,1.0,757.0,285.0,91.0,379.0,
81005,Bronx,36.0,38.0,13.0,172.0,2.0,263.0,23.0,0.0,410.0,12.0,969.0,286.0,185.0,484.0,
81006,Bronx,38.0,33.0,13.0,202.0,8.0,421.0,18.0,0.0,584.0,2.0,1319.0,439.0,215.0,655.0,
81007,Bronx,60.0,31.0,11.0,107.0,10.0,312.0,25.0,0.0,371.0,15.0,942.0,337.0,118.0,462.0,
81008,Bronx,73.0,50.0,19.0,139.0,3.0,421.0,27.0,0.0,509.0,25.0,1266.0,448.0,158.0,632.0,
81009,Bronx,28.0,33.0,10.0,158.0,7.0,334.0,22.0,0.0,467.0,8.0,1067.0,356.0,168.0,528.0,
81010,Bronx,82.0,22.0,19.0,252.0,4.0,474.0,34.0,0.0,687.0,11.0,1585.0,508.0,271.0,791.0,
81011,Bronx,87.0,38.0,21.0,317.0,9.0,617.0,45.0,0.0,907.0,26.0,2067.0,662.0,338.0,1032.0,
81012,Bronx,60.0,27.0,22.0,195.0,6.0,329.0,27.0,0.0,488.0,7.0,1161.0,356.0,217.0,575.0,
81013,Bronx,8.0,1.0,1.0,31.0,0.0,51.0,7.0,0.0,84.0,2.0,185.0,58.0,32.0,93.0,
81014,Bronx,167.0,28.0,16.0,199.0,12.0,568.0,43.0,0.0,649.0,15.0,1697.0,611.0,215.0,844.0,
81015,Bronx,125.0,29.0,12.0,119.0,15.0,495.0,40.0,0.0,504.0,6.0,1345.0,535.0,131.0,658.0,
81016,Bronx,102.0,22.0,12.0,104.0,7.0,352.0,27.0,0.0,382.0,15.0,1023.0,379.0,116.0,506.0,
81017,Bronx,153.0,44.0,29.0,281.0,11.0,794.0,85.0,0.0,1019.0,33.0,2449.0,879.0,310.0,1216.0,
81018,Bronx,42.0,14.0,10.0,111.0,0.0,429.0,6.0,0.0,507.0,4.0,1123.0,435.0,121.0,563.0,
81019,Bronx,163.0,22.0,9.0,181.0,21.0,709.0,61.0,0.0,788.0,18.0,1972.0,770.0,190.0,973.0,
81020,Bronx,105.0,29.0,19.0,121.0,4.0,523.0,61.0,0.0,600.0,11.0,1473.0,584.0,140.0,734.0,
81021,Bronx,120.0,28.0,10.0,164.0,6.0,627.0,87.0,0.0,763.0,21.0,1826.0,714.0,174.0,911.0,
81022,Bronx,128.0,26.0,11.0,225.0,5.0,622.0,47.0,0.0,770.0,15.0,1849.0,669.0,236.0,924.0,
81023,Bronx,123.0,33.0,15.0,135.0,10.0,546.0,55.0,0.0,602.0,11.0,1530.0,601.0,150.0,758.0,
81024,Bronx,48.0,20.0,10.0,97.0,0.0,418.0,11.0,0.0,484.0,7.0,1095.0,429.0,107.0,552.0,
81025,Bronx,83.0,11.0,5.0,148.0,0.0,251.0,17.0,0.0,348.0,14.0,877.0,268.0,153.0,442.0,
81026,Bronx,190.0,23.0,21.0,201.0,11.0,730.0,64.0,0.0,822.0,25.0,2087.0,794.0,222.0,1035.0,
81027,Bronx,216.0,19.0,9.0,158.0,3.0,707.0,38.0,0.0,700.0,17.0,1867.0,745.0,167.0,935.0,
81028,Bronx,252.0,35.0,13.0,220.0,9.0,884.0,49.0,0.0,907.0,20.0,2389.0,933.0,233.0,1194.0,
81029,Bronx,148.0,41.0,16.0,274.0,15.0,765.0,58.0,0.0,946.0,32.0,2295.0,823.0,290.0,1135.0,
81030,Bronx,123.0,28.0,13.0,280.0,13.0,612.0,48.0,0.0,824.0,21.0,1962.0,660.0,293.0,975.0,
81031,Bronx,207.0,31.0,14.0,298.0,21.0,827.0,50.0,0.0,962.0,16.0,2426.0,877.0,312.0,1200.0,
81032,Bronx,148.0,18.0,13.0,232.0,26.0,532.0,51.0,0.0,656.0,15.0,1691.0,583.0,245.0,822.0,
81033,Bronx,370.0,11.0,14.0,129.0,5.0,446.0,16.0,0.0,245.0,10.0,1246.0,462.0,143.0,626.0,
81034,Bronx,121.0,17.0,16.0,151.0,10.0,670.0,39.0,0.0,742.0,11.0,1777.0,709.0,167.0,880.0,
81035,Bronx,110.0,22.0,18.0,173.0,2.0,597.0,44.0,0.0,722.0,14.0,1702.0,641.0,191.0,854.0,
81036,Bronx,72.0,26.0,20.0,151.0,4.0,408.0,35.0,0.0,532.0,13.0,1261.0,443.0,171.0,630.0,
81037,Bronx,155.0,40.0,25.0,237.0,6.0,670.0,51.0,0.0,817.0,22.0,2023.0,721.0,262.0,1012.0,
81038,Bronx,105.0,22.0,27.0,189.0,8.0,420.0,32.0,0.0,564.0,17.0,1384.0,452.0,216.0,691.0,
81039,Bronx,159.0,28.0,19.0,219.0,10.0,532.0,40.0,0.0,633.0,13.0,1653.0,572.0,238.0,820.0,
81040,Bronx,92.0,16.0,21.0,207.0,7.0,424.0,35.0,0.0,596.0,18.0,1416.0,459.0,228.0,704.0,
81041,Bronx,78.0,34.0,31.0,318.0,15.0,312.0,21.0,0.0,575.0,15.0,1399.0,333.0,349.0,687.0,
81042,Bronx,63.0,28.0,24.0,330.0,10.0,319.0,44.0,0.0,645.0,20.0,1483.0,363.0,354.0,736.0,
81043,Bronx,69.0,31.0,41.0,375.0,8.0,438.0,33.0,0.0,792.0,12.0,1799.0,471.0,416.0,892.0,
81044,Bronx,71.0,22.0,13.0,132.0,1.0,694.0,16.0,0.0,778.0,9.0,1736.0,710.0,145.0,871.0,
81045,Bronx,81.0,31.0,31.0,210.0,6.0,447.0,32.0,0.0,616.0,8.0,1462.0,479.0,241.0,728.0,
81046,Bronx,64.0,8.0,5.0,65.0,2.0,260.0,26.0,0.0,292.0,10.0,732.0,286.0,70.0,364.0,
81047,Bronx,33.0,27.0,15.0,229.0,0.0,459.0,16.0,0.0,681.0,18.0,1478.0,475.0,244.0,741.0,
81048,Bronx,64.0,22.0,24.0,216.0,1.0,584.0,27.0,0.0,777.0,8.0,1723.0,611.0,240.0,863.0,
81049,Bronx,42.0,35.0,13.0,169.0,2.0,454.0,22.0,0.0,594.0,8.0,1339.0,476.0,182.0,671.0,
81050,Bronx,55.0,27.0,11.0,199.0,3.0,387.0,15.0,0.0,541.0,11.0,1249.0,402.0,210.0,623.0,
81051,Bronx,62.0,32.0,13.0,141.0,4.0,469.0,26.0,0.0,567.0,9.0,1323.0,495.0,154.0,661.0,
81052,Bronx,52.0,18.0,10.0,76.0,1.0,474.0,13.0,0.0,507.0,1.0,1152.0,487.0,86.0,577.0,
81053,Bronx,105.0,33.0,21.0,266.0,5.0,487.0,47.0,0.0,703.0,22.0,1689.0,534.0,287.0,841.0,
81054,Bronx,117.0,49.0,21.0,270.0,14.0,678.0,68.0,0.0,877.0,14.0,2108.0,746.0,291.0,1043.0,
81055,Bronx,13.0,10.0,7.0,58.0,1.0,158.0,11.0,0.0,218.0,8.0,484.0,169.0,65.0,241.0,
81056,Bronx,77.0,22.0,14.0,138.0,2.0,350.0,40.0,0.0,474.0,22.0,1139.0,390.0,152.0,573.0,
81057,Bronx,58.0,18.0,3.0,82.0,1.0,448.0,12.0,0.0,479.0,9.0,1110.0,460.0,85.0,555.0,
81058,Bronx,51.0,25.0,9.0,114.0,2.0,436.0,18.0,0.0,504.0,2.0,1161.0,454.0,123.0,580.0,
81059,Bronx,40.0,15.0,1.0,82.0,0.0,389.0,23.0,0.0,446.0,2.0,998.0,412.0,83.0,501.0,
81060,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
81061,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
81062,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
81063,Bronx,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,2.0,1.0,0.0,1.0,
82001,Bronx,73.0,14.0,53.0,575.0,1.0,313.0,22.0,0.0,884.0,8.0,1943.0,335.0,628.0,971.0,
82002,Bronx,19.0,11.0,22.0,233.0,1.0,118.0,4.0,0.0,355.0,4.0,767.0,122.0,255.0,385.0,
82003,Bronx,59.0,25.0,33.0,337.0,1.0,365.0,10.0,0.0,676.0,11.0,1517.0,375.0,370.0,760.0,
82004,Bronx,31.0,22.0,25.0,348.0,2.0,358.0,17.0,0.0,703.0,6.0,1512.0,375.0,373.0,756.0,
82005,Bronx,41.0,17.0,26.0,299.0,1.0,259.0,16.0,0.0,549.0,6.0,1214.0,275.0,325.0,607.0,
82006,Bronx,39.0,7.0,21.0,524.0,0.0,224.0,14.0,0.0,744.0,3.0,1576.0,238.0,545.0,790.0,
82007,Bronx,41.0,36.0,35.0,272.0,1.0,344.0,15.0,0.0,603.0,6.0,1353.0,359.0,307.0,680.0,
82008,Bronx,53.0,22.0,26.0,341.0,0.0,291.0,17.0,0.0,618.0,14.0,1382.0,308.0,367.0,693.0,
82009,Bronx,42.0,13.0,26.0,303.0,0.0,401.0,20.0,0.0,702.0,4.0,1511.0,421.0,329.0,757.0,
82010,Bronx,63.0,20.0,28.0,315.0,1.0,508.0,27.0,0.0,803.0,4.0,1769.0,535.0,343.0,886.0,
82011,Bronx,49.0,12.0,22.0,247.0,1.0,390.0,17.0,0.0,623.0,7.0,1368.0,407.0,269.0,684.0,
82012,Bronx,22.0,18.0,10.0,64.0,0.0,303.0,13.0,0.0,360.0,4.0,794.0,316.0,74.0,400.0,
82013,Bronx,17.0,16.0,6.0,74.0,0.0,281.0,11.0,0.0,342.0,2.0,749.0,292.0,80.0,375.0,
82014,Bronx,24.0,14.0,10.0,65.0,0.0,305.0,8.0,0.0,354.0,,780.0,313.0,75.0,392.0,
82015,Bronx,38.0,32.0,38.0,307.0,0.0,392.0,35.0,0.0,720.0,7.0,1569.0,427.0,345.0,790.0,
82016,Bronx,55.0,20.0,29.0,300.0,2.0,415.0,14.0,0.0,698.0,6.0,1539.0,429.0,329.0,773.0,
82017,Bronx,4.0,5.0,2.0,26.0,0.0,43.0,1.0,0.0,63.0,,144.0,44.0,28.0,72.0,
82018,Bronx,74.0,18.0,44.0,444.0,3.0,318.0,21.0,0.0,742.0,9.0,1673.0,339.0,488.0,834.0,
82019,Bronx,74.0,30.0,36.0,499.0,0.0,320.0,18.0,0.0,783.0,9.0,1769.0,338.0,535.0,887.0,
82020,Bronx,84.0,20.0,48.0,617.0,2.0,350.0,20.0,0.0,941.0,4.0,2086.0,370.0,665.0,1045.0,
82021,Bronx,39.0,10.0,38.0,436.0,0.0,224.0,8.0,0.0,667.0,8.0,1430.0,232.0,474.0,716.0,
82022,Bronx,45.0,25.0,24.0,345.0,0.0,186.0,9.0,0.0,500.0,4.0,1138.0,195.0,369.0,570.0,
82023,Bronx,44.0,9.0,28.0,307.0,1.0,210.0,12.0,0.0,510.0,4.0,1125.0,222.0,335.0,563.0,
82024,Bronx,27.0,14.0,13.0,269.0,2.0,189.0,17.0,0.0,453.0,4.0,988.0,206.0,282.0,494.0,
82025,Bronx,74.0,30.0,25.0,268.0,0.0,524.0,29.0,0.0,763.0,10.0,1723.0,553.0,293.0,867.0,
82026,Bronx,32.0,18.0,24.0,228.0,1.0,314.0,24.0,0.0,552.0,9.0,1202.0,338.0,252.0,602.0,
82027,Bronx,41.0,19.0,19.0,264.0,0.0,287.0,23.0,0.0,545.0,11.0,1209.0,310.0,283.0,605.0,
82028,Bronx,86.0,29.0,27.0,341.0,0.0,539.0,29.0,0.0,838.0,10.0,1899.0,568.0,368.0,953.0,
82029,Bronx,64.0,39.0,35.0,268.0,3.0,473.0,40.0,0.0,723.0,9.0,1654.0,513.0,303.0,826.0,
82030,Bronx,44.0,38.0,28.0,213.0,3.0,394.0,23.0,0.0,585.0,7.0,1335.0,417.0,241.0,667.0,
82031,Bronx,58.0,19.0,21.0,253.0,0.0,292.0,29.0,0.0,539.0,18.0,1229.0,321.0,274.0,616.0,
82032,Bronx,90.0,24.0,25.0,357.0,0.0,385.0,38.0,0.0,707.0,9.0,1635.0,423.0,382.0,821.0,
82033,Bronx,48.0,22.0,16.0,326.0,0.0,343.0,22.0,0.0,653.0,10.0,1440.0,365.0,342.0,723.0,
82034,Bronx,50.0,18.0,20.0,178.0,1.0,304.0,18.0,0.0,464.0,8.0,1061.0,322.0,198.0,532.0,
82035,Bronx,19.0,6.0,7.0,83.0,0.0,147.0,7.0,0.0,227.0,5.0,501.0,154.0,90.0,252.0,
82036,Bronx,22.0,24.0,16.0,219.0,0.0,372.0,15.0,0.0,615.0,24.0,1307.0,387.0,235.0,661.0,
82037,Bronx,0.0,5.0,0.0,4.0,0.0,15.0,3.0,0.0,17.0,,44.0,18.0,4.0,22.0,
82038,Bronx,76.0,46.0,30.0,351.0,1.0,433.0,24.0,0.0,744.0,21.0,1726.0,457.0,381.0,866.0,
82039,Bronx,92.0,31.0,26.0,258.0,2.0,345.0,28.0,0.0,543.0,9.0,1334.0,373.0,284.0,666.0,
82040,Bronx,42.0,17.0,11.0,171.0,2.0,358.0,24.0,0.0,533.0,20.0,1178.0,382.0,182.0,592.0,
82041,Bronx,136.0,27.0,34.0,449.0,2.0,536.0,46.0,0.0,918.0,12.0,2160.0,582.0,483.0,1081.0,
82042,Bronx,110.0,23.0,31.0,476.0,8.0,508.0,48.0,0.0,941.0,15.0,2160.0,556.0,507.0,1074.0,
82043,Bronx,54.0,22.0,14.0,257.0,5.0,229.0,16.0,0.0,443.0,4.0,1044.0,245.0,271.0,519.0,
82044,Bronx,46.0,14.0,21.0,204.0,1.0,238.0,13.0,0.0,422.0,7.0,966.0,251.0,225.0,482.0,
82045,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82046,Bronx,76.0,15.0,16.0,96.0,2.0,705.0,27.0,0.0,770.0,10.0,1717.0,732.0,112.0,861.0,
82047,Bronx,89.0,20.0,7.0,81.0,0.0,589.0,16.0,0.0,599.0,3.0,1404.0,605.0,88.0,708.0,
82048,Bronx,101.0,24.0,13.0,105.0,0.0,831.0,29.0,0.0,868.0,10.0,1981.0,860.0,118.0,993.0,
82049,Bronx,55.0,23.0,6.0,97.0,3.0,725.0,19.0,0.0,774.0,3.0,1705.0,744.0,103.0,852.0,
82050,Bronx,63.0,19.0,5.0,66.0,1.0,619.0,18.0,0.0,633.0,5.0,1429.0,637.0,71.0,715.0,
82051,Bronx,56.0,29.0,12.0,46.0,2.0,645.0,19.0,0.0,640.0,3.0,1452.0,664.0,58.0,725.0,
82052,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82053,Bronx,24.0,13.0,10.0,102.0,1.0,129.0,9.0,3.0,213.0,3.0,507.0,138.0,112.0,253.0,
82054,Bronx,111.0,22.0,8.0,108.0,4.0,877.0,35.0,0.0,905.0,5.0,2075.0,912.0,116.0,1038.0,
82055,Bronx,115.0,29.0,19.0,141.0,4.0,787.0,32.0,0.0,845.0,6.0,1978.0,819.0,160.0,989.0,
82056,Bronx,87.0,18.0,10.0,92.0,1.0,705.0,19.0,0.0,724.0,1.0,1657.0,724.0,102.0,829.0,
82057,Bronx,102.0,24.0,5.0,131.0,3.0,833.0,31.0,0.0,890.0,9.0,2028.0,864.0,136.0,1016.0,
82058,Bronx,88.0,26.0,13.0,82.0,0.0,864.0,24.0,0.0,882.0,3.0,1982.0,888.0,95.0,996.0,
82059,Bronx,97.0,24.0,15.0,112.0,0.0,854.0,24.0,0.0,899.0,6.0,2031.0,878.0,127.0,1020.0,
82060,Bronx,83.0,23.0,7.0,114.0,1.0,774.0,28.0,0.0,834.0,9.0,1873.0,802.0,121.0,940.0,
82061,Bronx,69.0,25.0,11.0,93.0,0.0,811.0,33.0,0.0,863.0,4.0,1909.0,844.0,104.0,957.0,
82062,Bronx,75.0,23.0,16.0,81.0,0.0,708.0,16.0,0.0,739.0,7.0,1665.0,724.0,97.0,837.0,
82063,Bronx,104.0,27.0,15.0,120.0,0.0,842.0,20.0,0.0,886.0,13.0,2027.0,862.0,135.0,1017.0,
82064,Bronx,101.0,22.0,15.0,129.0,2.0,852.0,19.0,0.0,908.0,3.0,2051.0,871.0,144.0,1031.0,
82065,Bronx,113.0,33.0,7.0,112.0,1.0,754.0,22.0,0.0,759.0,4.0,1805.0,776.0,119.0,905.0,
82066,Bronx,65.0,20.0,10.0,102.0,3.0,537.0,19.0,0.0,598.0,6.0,1360.0,556.0,112.0,683.0,
82067,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82068,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82069,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82070,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82071,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82072,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
82073,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82074,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82075,Bronx,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,
82076,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
82077,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
82078,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
82079,Bronx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
83001,Bronx,59.0,23.0,10.0,109.0,1.0,730.0,8.0,0.0,780.0,2.0,1722.0,738.0,119.0,862.0,
83002,Bronx,53.0,20.0,16.0,87.0,2.0,715.0,22.0,1.0,777.0,8.0,1701.0,737.0,103.0,851.0,
83003,Bronx,87.0,28.0,17.0,121.0,2.0,682.0,16.0,0.0,734.0,7.0,1694.0,698.0,138.0,849.0,
83004,Bronx,53.0,4.0,6.0,53.0,1.0,509.0,17.0,0.0,529.0,2.0,1174.0,526.0,59.0,586.0,
83005,Bronx,59.0,28.0,12.0,67.0,0.0,613.0,13.0,1.0,626.0,3.0,1422.0,626.0,79.0,714.0,
83006,Bronx,55.0,25.0,12.0,75.0,2.0,747.0,18.0,0.0,781.0,6.0,1721.0,765.0,87.0,861.0,
83007,Bronx,73.0,22.0,15.0,78.0,0.0,765.0,18.0,0.0,795.0,2.0,1768.0,783.0,93.0,890.0,
83008,Bronx,33.0,6.0,6.0,75.0,1.0,469.0,10.0,0.0,535.0,10.0,1145.0,479.0,81.0,574.0,
83009,Bronx,26.0,11.0,3.0,74.0,0.0,433.0,11.0,0.0,488.0,1.0,1047.0,444.0,77.0,525.0,
83010,Bronx,38.0,13.0,4.0,84.0,1.0,491.0,12.0,0.0,545.0,4.0,1192.0,503.0,88.0,596.0,
83011,Bronx,37.0,13.0,8.0,91.0,2.0,673.0,17.0,0.0,746.0,4.0,1591.0,690.0,99.0,796.0,
83012,Bronx,44.0,11.0,4.0,79.0,0.0,460.0,9.0,0.0,510.0,7.0,1124.0,469.0,83.0,565.0,
83013,Bronx,51.0,21.0,8.0,78.0,0.0,423.0,21.0,0.0,476.0,12.0,1090.0,444.0,86.0,548.0,
83014,Bronx,11.0,22.0,4.0,92.0,1.0,415.0,17.0,0.0,505.0,4.0,1071.0,432.0,96.0,538.0,
83015,Bronx,49.0,25.0,7.0,98.0,0.0,580.0,18.0,0.0,641.0,8.0,1426.0,598.0,105.0,715.0,
83016,Bronx,74.0,29.0,6.0,61.0,1.0,615.0,17.0,0.0,607.0,6.0,1416.0,632.0,67.0,710.0,
83017,Bronx,62.0,22.0,3.0,84.0,0.0,585.0,17.0,0.0,617.0,8.0,1398.0,602.0,87.0,701.0,
83018,Bronx,44.0,39.0,8.0,67.0,0.0,423.0,12.0,0.0,436.0,5.0,1034.0,435.0,75.0,519.0,
83019,Bronx,36.0,27.0,7.0,89.0,1.0,526.0,23.0,0.0,585.0,2.0,1296.0,549.0,96.0,648.0,
83020,Bronx,47.0,44.0,13.0,87.0,2.0,674.0,16.0,0.0,711.0,11.0,1605.0,690.0,100.0,802.0,
83021,Bronx,49.0,19.0,3.0,54.0,0.0,706.0,16.0,0.0,723.0,8.0,1578.0,722.0,57.0,791.0,
83022,Bronx,49.0,47.0,8.0,86.0,0.0,754.0,16.0,0.0,780.0,4.0,1744.0,770.0,94.0,876.0,
83023,Bronx,57.0,23.0,8.0,84.0,1.0,831.0,19.0,1.0,871.0,8.0,1903.0,850.0,92.0,952.0,
83024,Bronx,46.0,25.0,5.0,65.0,0.0,543.0,13.0,2.0,561.0,5.0,1265.0,556.0,70.0,634.0,
83025,Bronx,49.0,38.0,12.0,65.0,0.0,747.0,17.0,1.0,762.0,4.0,1695.0,764.0,77.0,850.0,
83026,Bronx,49.0,32.0,9.0,77.0,1.0,618.0,17.0,0.0,646.0,3.0,1452.0,635.0,86.0,727.0,
83027,Bronx,64.0,20.0,16.0,85.0,1.0,418.0,8.0,0.0,445.0,2.0,1059.0,426.0,101.0,529.0,
83028,Bronx,41.0,33.0,3.0,62.0,1.0,452.0,11.0,0.0,459.0,2.0,1064.0,463.0,65.0,533.0,
83029,Bronx,24.0,25.0,7.0,55.0,0.0,382.0,10.0,0.0,411.0,4.0,918.0,392.0,62.0,460.0,
83030,Bronx,59.0,37.0,6.0,120.0,1.0,525.0,18.0,0.0,585.0,8.0,1359.0,543.0,126.0,681.0,
83031,Bronx,31.0,25.0,8.0,101.0,1.0,520.0,21.0,0.0,604.0,5.0,1316.0,541.0,109.0,660.0,
83032,Bronx,52.0,46.0,7.0,97.0,0.0,674.0,16.0,0.0,707.0,4.0,1603.0,690.0,104.0,805.0,
83033,Bronx,59.0,24.0,3.0,74.0,1.0,644.0,18.0,0.0,666.0,5.0,1494.0,662.0,77.0,749.0,
83034,Bronx,69.0,29.0,5.0,88.0,1.0,581.0,13.0,0.0,603.0,10.0,1399.0,594.0,93.0,701.0,
83035,Bronx,59.0,39.0,14.0,95.0,2.0,630.0,14.0,0.0,662.0,3.0,1518.0,644.0,109.0,760.0,
83036,Bronx,19.0,16.0,2.0,45.0,0.0,420.0,15.0,0.0,450.0,1.0,968.0,435.0,47.0,485.0,
83037,Bronx,35.0,20.0,1.0,30.0,0.0,412.0,16.0,0.0,415.0,5.0,934.0,428.0,31.0,470.0,
83038,Bronx,22.0,25.0,7.0,80.0,1.0,412.0,13.0,0.0,471.0,4.0,1035.0,425.0,87.0,518.0,
83039,Bronx,37.0,21.0,6.0,65.0,0.0,512.0,10.0,0.0,542.0,2.0,1195.0,522.0,71.0,600.0,
83040,Bronx,33.0,16.0,5.0,45.0,0.0,278.0,8.0,0.0,293.0,2.0,680.0,286.0,50.0,342.0,
83041,Bronx,51.0,11.0,3.0,54.0,1.0,762.0,19.0,0.0,787.0,4.0,1692.0,781.0,57.0,849.0,
83042,Bronx,32.0,20.0,7.0,46.0,0.0,327.0,7.0,0.0,339.0,1.0,779.0,334.0,53.0,391.0,
